boot,minute,raw,pct
16,5060,1,2054,77.04
16,5061,1,2054,77.03
16,5062,1,2054,77.04
16,5063,1,2054,77.04
16,5064,1,2056,77.04
16,5065,1,2054,77.05
16,5066,1,2054,77.02
16,5067,1,2054,77.05
16,5068,1,2056,77.04
16,5069,1,2054,77.06
16,5070,1,2052,77.09
16,5071,1,2052,77.06
16,5072,1,2054,77.08
16,5073,1,2054,77.09
16,5074,1,2054,77.11
16,5075,1,2054,77.12
16,5076,1,2054,77.09
16,5077,1,2054,77.11
16,5078,1,2052,77.12
16,5079,1,2050,77.12
16,5080,1,2052,77.15
16,5081,1,2052,77.18
16,5082,1,2044,77.27
16,5083,1,2050,78.06
16,5084,1,2042,77.37
16,5085,1,2022,78.27
16,5086,1,2040,78.26
16,5087,1,2050,77.65
16,5088,1,2030,77.84
16,5089,1,2044,77.53
16,5090,1,2050,77.29
16,5091,1,2052,78.01
16,5092,1,2028,77.31
16,5093,1,2040,77.84
16,5094,1,2044,77.67
16,5095,1,2022,77.97
16,5096,1,2024,78.44
16,5097,1,2026,78.42
16,5098,1,2026,78.43
16,5099,1,2026,78.39
16,5100,1,2026,78.37
16,5101,1,2028,78.31
16,5102,1,2028,78.30
16,5103,1,2034,78.17
16,5104,1,2028,78.23
16,5105,1,2030,78.21
16,5106,1,2030,78.16
16,5107,1,2040,78.02
16,5108,1,2058,77.35
16,5109,1,2044,77.63
16,5110,1,2042,77.61
16,5111,1,2056,77.10
16,5112,1,2054,77.00
16,5113,1,2056,77.01
16,5114,1,2054,77.05
16,5115,1,2050,77.42
16,5116,1,2038,77.66
16,5117,1,2032,77.81
16,5118,1,2040,77.73
16,5119,1,2044,77.58
16,5120,1,2052,77.58
16,5121,1,2040,77.55
16,5122,1,2042,77.78
16,5123,1,2044,77.71
16,5124,1,2044,77.38
16,5125,1,2050,77.27
16,5126,1,2050,77.31
16,5127,1,2050,77.25
16,5128,1,2052,77.29
16,5129,1,2052,77.46
16,5130,1,2032,77.83
16,5131,1,2036,77.95
16,5132,1,2052,77.49
16,5133,1,2038,77.45
16,5134,1,2036,77.91
16,5135,1,2034,78.10
16,5136,1,2042,77.89
16,5137,1,2036,77.73
16,5138,1,2042,77.73
16,5139,1,2040,77.74
16,5140,1,2040,77.68
16,5141,1,2042,77.63
16,5142,1,2044,77.78
16,5143,1,2042,77.71
16,5144,1,2040,77.82
16,5145,1,2042,77.64
16,5146,1,2040,77.62
16,5147,1,2042,77.67
16,5148,1,2036,77.64
16,5149,1,2040,77.80
16,5150,1,2038,77.74
16,5151,1,2038,77.86
16,5152,1,2038,77.85
16,5153,1,2042,77.74
16,5154,1,2042,77.65
16,5155,1,2042,77.65
16,5156,1,2042,77.65
17,5157,1,2024,78.28
17,5158,1,2026,78.30
17,5159,1,2032,78.30
17,5160,1,2028,78.25
17,5161,1,2032,78.18
17,5162,1,2034,78.17
17,5163,1,2028,78.15
17,5164,1,2028,78.15
17,5165,1,2034,78.18
17,5166,1,2032,78.16
17,5167,1,2028,78.18
17,5168,1,2024,78.35
17,5169,1,2028,78.29
17,5170,1,2028,78.31
17,5171,1,2028,78.29
17,5172,1,2032,78.21
17,5173,1,2032,78.18
17,5174,1,2028,78.16
17,5175,1,2022,78.36
17,5176,1,2020,78.41
17,5177,1,2024,78.24
17,5178,1,2026,78.26
17,5179,1,2028,78.26
17,5180,1,2030,78.26
17,5181,1,2028,78.30
17,5182,1,2026,78.30
18,5183,1,2028,78.25
19,5184,1,2034,78.18
20,5185,1,2032,78.17
21,5186,1,2026,78.12
21,5187,1,2032,78.03
21,5188,1,2032,78.02
21,5189,1,2034,78.03
21,5190,1,2038,78.03
21,5191,1,2036,78.01
21,5192,1,2034,78.03
21,5193,1,2030,78.06
21,5194,1,2036,78.05
21,5195,1,2036,78.04
21,5196,1,2030,78.07
21,5197,1,2034,78.05
21,5198,1,2036,78.05
21,5199,1,2032,78.05
21,5200,1,2032,78.02
21,5201,1,2028,78.02
21,5202,1,2034,78.02
21,5203,1,2036,78.03
21,5204,1,2032,78.04
21,5205,1,2034,78.06
21,5206,1,2034,78.05
21,5207,1,2036,78.04
21,5208,1,2030,78.05
21,5209,1,2034,78.05
21,5210,1,2034,78.04
21,5211,1,2030,78.05
21,5212,1,2034,78.05
21,5213,1,2032,78.05
21,5214,1,2036,78.06
21,5215,1,2034,78.06
21,5216,1,2032,78.06
21,5217,1,2030,78.10
21,5218,1,2036,78.10
21,5219,1,2028,78.11
21,5220,1,2036,78.08
21,5221,1,2036,78.08
21,5222,1,2032,78.07
21,5223,1,2032,78.10
21,5224,1,2034,78.11
21,5225,1,2032,78.13
21,5226,1,2032,78.17
21,5227,1,2030,78.13
21,5228,1,2028,78.14
21,5229,1,2030,78.17
21,5230,1,2030,78.13
21,5231,1,2030,78.11
21,5232,1,2032,78.12
21,5233,1,2032,78.12
21,5234,1,2034,78.11
21,5235,1,2034,78.09
21,5236,1,2036,78.09
21,5237,1,2034,78.00
21,5238,1,2034,78.03
21,5239,1,2034,78.04
21,5240,1,2032,78.06
21,5241,1,2030,78.06
21,5242,1,2036,78.05
21,5243,1,2032,78.08
21,5244,1,2032,78.11
21,5245,1,2038,77.92
21,5246,1,2036,77.82
21,5247,1,2038,77.84
21,5248,1,2038,77.81
21,5249,1,2040,77.83
21,5250,1,2040,77.78
21,5251,1,2040,77.79
21,5252,1,2038,77.82
21,5253,1,2038,77.83
21,5254,1,2038,77.86
21,5255,1,2036,77.85
21,5256,1,2038,77.80
21,5257,1,2040,77.80
21,5258,1,2040,77.77
21,5259,1,2038,77.78
21,5260,1,2036,77.78
21,5261,1,2038,77.77
21,5262,1,2040,77.82
21,5263,1,2038,77.77
21,5264,1,2038,77.79
21,5265,1,2040,77.79
21,5266,1,2038,77.78
21,5267,1,2038,77.78
21,5268,1,2038,77.75
21,5269,1,2040,77.75
21,5270,1,2040,77.76
21,5271,1,2042,77.73
21,5272,1,2040,77.73
21,5273,1,2040,77.74
21,5274,1,2040,77.74
21,5275,1,2040,77.74
21,5276,1,2040,77.76
21,5277,1,2038,77.75
21,5278,1,2040,77.76
21,5279,1,2042,77.75
21,5280,1,2040,77.74
21,5281,1,2040,77.72
21,5282,1,2040,77.73
21,5283,1,2042,77.72
21,5284,1,2040,77.71
21,5285,1,2040,77.70
21,5286,1,2038,77.69
21,5287,1,2040,77.69
21,5288,1,2040,77.72
21,5289,1,2038,77.78
21,5290,1,2038,77.79
21,5291,1,2036,77.84
21,5292,1,2036,77.87
21,5293,1,2036,77.85
21,5294,1,2036,77.85
21,5295,1,2038,77.84
21,5296,1,2040,77.82
21,5297,1,2040,77.81
21,5298,1,2040,77.81
21,5299,1,2038,77.79
21,5300,1,2040,77.77
21,5301,1,2040,77.79
21,5302,1,2038,77.76
21,5303,1,2038,77.75
21,5304,1,2042,77.74
21,5305,1,2040,77.74
21,5306,1,2040,77.74
21,5307,1,2050,77.69
21,5308,1,2040,77.71
21,5309,1,2040,77.74
21,5310,1,2040,77.71
21,5311,1,2040,77.68
21,5312,1,2042,77.65
21,5313,1,2038,77.67
21,5314,1,2040,77.67
21,5315,1,2040,77.64
21,5316,1,2042,77.62
21,5317,1,2042,77.66
21,5318,1,2042,77.71
21,5319,1,2042,77.73
21,5320,1,2040,77.70
21,5321,1,2040,77.72
21,5322,1,2042,77.71
21,5323,1,2038,77.73
21,5324,1,2042,77.67
21,5325,1,2044,77.63
21,5326,1,2040,77.68
21,5327,1,2038,77.72
21,5328,1,2040,77.70
21,5329,1,2040,77.65
21,5330,1,2042,77.65
21,5331,1,2042,77.63
21,5332,1,2042,77.65
21,5333,1,2040,77.65
21,5334,1,2040,77.70
21,5335,1,2038,77.75
21,5336,1,2040,77.77
21,5337,1,2040,77.73
21,5338,1,2040,77.74
21,5339,1,2040,77.77
21,5340,1,2038,77.77
21,5341,1,2040,77.75
21,5342,1,2038,77.75
21,5343,1,2042,77.74
21,5344,1,2042,77.66
21,5345,1,2038,77.69
21,5346,1,2040,77.72
21,5347,1,2040,77.71
21,5348,1,2042,77.72
21,5349,1,2038,77.68
21,5350,1,2040,77.70
21,5351,1,2040,77.71
21,5352,1,2040,77.71
21,5353,1,2040,77.64
21,5354,1,2040,77.61
21,5355,1,2042,77.60
21,5356,1,2042,77.63
21,5357,1,2044,77.62
21,5358,1,2042,77.61
21,5359,1,2042,77.63
21,5360,1,2042,77.63
21,5361,1,2042,77.65
21,5362,1,2042,77.66
21,5363,1,2040,77.67
21,5364,1,2042,77.66
21,5365,1,2040,77.66
21,5366,1,2042,77.66
21,5367,1,2042,77.66
21,5368,1,2042,77.65
21,5369,1,2042,77.64
21,5370,1,2042,77.65
21,5371,1,2042,77.64
21,5372,1,2042,77.63
21,5373,1,2042,77.64
21,5374,1,2042,77.65
21,5375,1,2044,77.67
21,5376,1,2040,77.67
21,5377,1,2042,77.66
21,5378,1,2044,77.67
21,5379,1,2040,77.67
21,5380,1,2042,77.66
21,5381,1,2042,77.67
21,5382,1,2042,77.69
21,5383,1,2042,77.67
21,5384,1,2040,77.72
21,5385,1,2040,77.70
21,5386,1,2040,77.73
21,5387,1,2040,77.72
21,5388,1,2040,77.72
21,5389,1,2042,77.68
21,5390,1,2042,77.59
21,5391,1,2040,77.59
21,5392,1,2042,77.68
21,5393,1,2040,77.68
21,5394,1,2040,77.68
21,5395,1,2040,77.69
21,5396,1,2040,77.70
21,5397,1,2040,77.64
21,5398,1,2042,77.61
21,5399,1,2042,77.67
21,5400,1,2042,77.63
21,5401,1,2050,77.58
21,5402,1,2042,77.55
21,5403,1,2044,77.60
21,5404,1,2040,77.65
21,5405,1,2042,77.67
21,5406,1,2042,77.62
21,5407,1,2040,77.57
21,5408,1,2040,77.62
21,5409,1,2044,77.63
21,5410,1,2040,77.58
21,5411,1,2042,77.62
21,5412,1,2040,77.65
21,5413,1,2040,77.57
21,5414,1,2042,77.64
21,5415,1,2042,77.61
21,5416,1,2042,77.62
21,5417,1,2044,77.50
21,5418,1,2042,77.54
21,5419,1,2050,77.54
21,5420,1,2044,77.49
21,5421,1,2042,77.51
21,5422,1,2050,77.50
21,5423,1,2042,77.51
21,5424,1,2050,77.50
21,5425,1,2042,77.59
21,5426,1,2042,77.65
21,5427,1,2042,77.61
21,5428,1,2044,77.62
22,5429,1,2058,85.84
22,5430,1,2064,76.64
22,5431,1,2062,76.59
22,5432,1,2064,76.59
22,5433,1,2064,76.57
22,5434,1,2066,76.57
22,5435,1,2066,76.55
22,5436,1,2064,76.56
22,5437,1,2064,76.54
22,5438,1,2062,76.55
22,5439,1,2066,76.55
22,5440,1,2066,76.53
22,5441,1,2066,76.50
22,5442,1,2066,76.47
22,5443,1,2066,76.51
22,5444,1,2064,76.50
22,5445,1,2064,76.54
22,5446,1,2064,76.54
22,5447,1,2066,76.53
22,5448,1,2066,76.55
22,5449,1,2066,76.54
22,5450,1,2064,76.52
22,5451,1,2066,76.47
22,5452,1,2066,76.47
22,5453,1,2068,76.46
22,5454,1,2068,76.47
22,5455,1,2066,76.47
22,5456,1,2068,76.46
22,5457,1,2066,76.49
22,5458,1,2066,76.49
22,5459,1,2066,76.50
22,5460,1,2066,76.47
22,5461,1,2066,76.49
22,5462,1,2064,76.47
22,5463,1,2066,76.49
22,5464,1,2064,76.51
22,5465,1,2068,76.48
22,5466,1,2066,76.49
22,5467,1,2066,76.51
22,5468,1,2066,76.52
22,5469,1,2066,76.52
22,5470,1,2068,76.52
22,5471,1,2066,76.51
22,5472,1,2066,76.50
22,5473,1,2066,76.51
22,5474,1,2064,76.52
22,5475,1,2066,76.51
22,5476,1,2064,76.51
22,5477,1,2066,76.52
22,5478,1,2064,76.51
22,5479,1,2066,76.51
22,5480,1,2064,76.53
22,5481,1,2064,76.52
22,5482,1,2066,76.50
22,5483,1,2066,76.51
22,5484,1,2066,76.50
22,5485,1,2066,76.49
22,5486,1,2066,76.50
22,5487,1,2066,76.49
22,5488,1,2068,76.46
22,5489,1,2068,76.45
22,5490,1,2066,76.46
22,5491,1,2068,76.46
22,5492,1,2068,76.50
22,5493,1,2068,76.50
22,5494,1,2066,76.50
22,5495,1,2066,76.50
22,5496,1,2066,76.49
22,5497,1,2066,76.49
22,5498,1,2066,76.49
22,5499,1,2066,76.48
22,5500,1,2068,76.47
22,5501,1,2068,76.46
22,5502,1,2066,76.46
22,5503,1,2066,76.45
22,5504,1,2066,76.45
22,5505,1,2068,76.44
22,5506,1,2068,76.44
22,5507,1,2068,76.40
22,5508,1,2068,76.39
22,5509,1,2068,76.42
22,5510,1,2068,76.42
22,5511,1,2068,76.43
22,5512,1,2066,76.42
22,5513,1,2068,76.41
22,5514,1,2070,76.39
22,5515,1,2068,76.38
22,5516,1,2068,76.40
22,5517,1,2068,76.38
22,5518,1,2068,76.39
22,5519,1,2066,76.41
22,5520,1,2068,76.42
22,5521,1,2066,76.41
22,5522,1,2068,76.41
22,5523,1,2068,76.42
22,5524,1,2068,76.41
22,5525,1,2068,76.42
22,5526,1,2068,76.42
22,5527,1,2066,76.43
22,5528,1,2066,76.43
22,5529,1,2066,76.43
22,5530,1,2068,76.43
22,5531,1,2068,76.41
22,5532,1,2066,76.40
22,5533,1,2068,76.42
22,5534,1,2066,76.43
22,5535,1,2068,76.42
22,5536,1,2068,76.41
22,5537,1,2068,76.41
22,5538,1,2068,76.41
22,5539,1,2068,76.41
22,5540,1,2068,76.40
22,5541,1,2066,76.41
22,5542,1,2066,76.41
22,5543,1,2068,76.40
22,5544,1,2068,76.40
22,5545,1,2068,76.39
22,5546,1,2070,76.39
22,5547,1,2068,76.38
22,5548,1,2070,76.37
22,5549,1,2070,76.38
22,5550,1,2070,76.37
22,5551,1,2068,76.36
22,5552,1,2068,76.37
22,5553,1,2070,76.35
22,5554,1,2068,76.35
22,5555,1,2068,76.35
22,5556,1,2068,76.34
22,5557,1,2068,76.34
22,5558,1,2068,76.34
22,5559,1,2070,76.34
22,5560,1,2070,76.35
22,5561,1,2070,76.34
22,5562,1,2068,76.34
22,5563,1,2070,76.33
22,5564,1,2070,76.33
22,5565,1,2070,76.32
22,5566,1,2070,76.32
22,5567,1,2070,76.33
22,5568,1,2068,76.31
22,5569,1,2070,76.32
22,5570,1,2070,76.31
22,5571,1,2068,76.31
22,5572,1,2070,76.32
22,5573,1,2072,76.31
22,5574,1,2070,76.31
22,5575,1,2070,76.31
22,5576,1,2070,76.31
22,5577,1,2070,76.32
22,5578,1,2070,76.33
22,5579,1,2070,76.32
22,5580,1,2070,76.31
22,5581,1,2070,76.30
22,5582,1,2070,76.32
22,5583,1,2070,76.30
22,5584,1,2070,76.31
22,5585,1,2070,76.31
22,5586,1,2070,76.31
22,5587,1,2072,76.30
22,5588,1,2070,76.31
22,5589,1,2070,76.31
22,5590,1,2070,76.32
22,5591,1,2070,76.32
22,5592,1,2070,76.31
22,5593,1,2070,76.31
22,5594,1,2070,76.29
22,5595,1,2072,76.30
22,5596,1,2072,76.29
22,5597,1,2070,76.29
22,5598,1,2070,76.30
22,5599,1,2072,76.29
22,5600,1,2070,76.29
22,5601,1,2070,76.30
22,5602,1,2070,76.30
22,5603,1,2070,76.29
22,5604,1,2070,76.28
22,5605,1,2070,76.28
22,5606,1,2070,76.28
22,5607,1,2068,76.28
22,5608,1,2070,76.29
22,5609,1,2072,76.28
22,5610,1,2072,76.28
22,5611,1,2070,76.27
22,5612,1,2070,76.27
22,5613,1,2072,76.27
22,5614,1,2070,76.26
22,5615,1,2072,76.26
22,5616,1,2070,76.29
22,5617,1,2072,76.27
22,5618,1,2070,76.26
22,5619,1,2072,76.26
22,5620,1,2070,76.27
22,5621,1,2072,76.27
22,5622,1,2070,76.27
22,5623,1,2072,76.27
22,5624,1,2070,76.28
22,5625,1,2072,76.26
22,5626,1,2072,76.26
22,5627,1,2072,76.26
22,5628,1,2070,76.27
22,5629,1,2070,76.27
22,5630,1,2072,76.24
22,5631,1,2072,76.27
22,5632,1,2072,76.24
22,5633,1,2070,76.26
22,5634,1,2072,76.26
22,5635,1,2072,76.26
22,5636,1,2072,76.26
22,5637,1,2072,76.26
22,5638,1,2072,76.25
22,5639,1,2072,76.25
22,5640,1,2070,76.26
22,5641,1,2072,76.26
22,5642,1,2072,76.25
22,5643,1,2070,76.26
22,5644,1,2072,76.24
22,5645,1,2072,76.25
22,5646,1,2070,76.25
22,5647,1,2070,76.25
22,5648,1,2070,76.25
22,5649,1,2072,76.25
22,5650,1,2070,76.24
22,5651,1,2072,76.24
22,5652,1,2072,76.24
22,5653,1,2070,76.23
22,5654,1,2072,76.24
22,5655,1,2072,76.24
22,5656,1,2072,76.24
22,5657,1,2072,76.23
22,5658,1,2072,76.23
22,5659,1,2070,76.23
22,5660,1,2070,76.24
22,5661,1,2072,76.24
22,5662,1,2072,76.22
22,5663,1,2072,76.24
22,5664,1,2072,76.24
22,5665,1,2072,76.23
22,5666,1,2072,76.23
22,5667,1,2072,76.23
22,5668,1,2074,76.22
22,5669,1,2070,76.22
22,5670,1,2072,76.22
22,5671,1,2072,76.23
22,5672,1,2072,76.23
22,5673,1,2072,76.22
22,5674,1,2072,76.23
22,5675,1,2072,76.22
22,5676,1,2070,76.22
22,5677,1,2072,76.21
22,5678,1,2074,76.22
22,5679,1,2074,76.21
22,5680,1,2072,76.22
22,5681,1,2072,76.22
22,5682,1,2074,76.22
22,5683,1,2072,76.22
22,5684,1,2070,76.23
22,5685,1,2072,76.22
22,5686,1,2070,76.21
22,5687,1,2070,76.21
22,5688,1,2074,76.21
22,5689,1,2072,76.20
22,5690,1,2072,76.20
22,5691,1,2074,76.21
22,5692,1,2072,76.21
22,5693,1,2072,76.21
22,5694,1,2072,76.20
22,5695,1,2072,76.20
22,5696,1,2074,76.20
22,5697,1,2072,76.20
22,5698,1,2072,76.20
22,5699,1,2072,76.18
22,5700,1,2072,76.20
22,5701,1,2074,76.19
22,5702,1,2072,76.20
22,5703,1,2074,76.19
22,5704,1,2072,76.19
22,5705,1,2070,76.18
22,5706,1,2072,76.19
22,5707,1,2072,76.18
22,5708,1,2072,76.16
22,5709,1,2074,76.17
22,5710,1,2070,76.19
22,5711,1,2074,76.18
22,5712,1,2072,76.18
22,5713,1,2074,76.17
22,5714,1,2074,76.17
22,5715,1,2072,76.18
22,5716,1,2072,76.16
22,5717,1,2072,76.17
22,5718,1,2074,76.18
22,5719,1,2074,76.17
22,5720,1,2072,76.15
22,5721,1,2074,76.17
22,5722,1,2076,76.17
22,5723,1,2072,76.17
22,5724,1,2072,76.16
22,5725,1,2072,76.15
22,5726,1,2072,76.17
22,5727,1,2072,76.18
22,5728,1,2072,76.14
22,5729,1,2074,76.16
22,5730,1,2072,76.15
22,5731,1,2072,76.15
22,5732,1,2072,76.16
22,5733,1,2074,76.16
22,5734,1,2074,76.15
22,5735,1,2074,76.14
22,5736,1,2074,76.14
22,5737,1,2072,76.16
22,5738,1,2072,76.14
22,5739,1,2072,76.15
22,5740,1,2074,76.14
22,5741,1,2074,76.15
22,5742,1,2074,76.15
22,5743,1,2072,76.15
22,5744,1,2074,76.14
22,5745,1,2076,76.13
22,5746,1,2076,76.13
22,5747,1,2074,76.14
22,5748,1,2072,76.12
22,5749,1,2072,76.14
22,5750,1,2072,76.13
22,5751,1,2074,76.15
22,5752,1,2074,76.14
22,5753,1,2072,76.14
22,5754,1,2074,76.13
22,5755,1,2074,76.13
22,5756,1,2076,76.12
22,5757,1,2074,76.13
22,5758,1,2074,76.12
22,5759,1,2072,76.12
22,5760,1,2074,76.11
22,5761,1,2074,76.12
22,5762,1,2072,76.11
22,5763,1,2076,76.12
22,5764,1,2076,76.13
22,5765,1,2072,76.12
22,5766,1,2074,76.12
22,5767,1,2074,76.12
22,5768,1,2072,76.11
22,5769,1,2074,76.12
22,5770,1,2074,76.10
22,5771,1,2072,76.12
22,5772,1,2074,76.10
22,5773,1,2074,76.11
22,5774,1,2074,76.12
22,5775,1,2074,76.11
22,5776,1,2072,76.11
22,5777,1,2072,76.11
22,5778,1,2072,76.11
22,5779,1,2074,76.08
22,5780,1,2074,76.11
22,5781,1,2074,76.09
22,5782,1,2076,76.09
22,5783,1,2076,76.08
22,5784,1,2074,76.09
22,5785,1,2074,76.08
22,5786,1,2074,76.09
22,5787,1,2074,76.08
22,5788,1,2076,76.08
22,5789,1,2074,76.09
22,5790,1,2072,76.09
22,5791,1,2074,76.10
22,5792,1,2074,76.10
22,5793,1,2074,76.09
22,5794,1,2074,76.08
22,5795,1,2076,76.09
22,5796,1,2076,76.08
22,5797,1,2074,76.09
22,5798,1,2074,76.08
22,5799,1,2074,76.08
22,5800,1,2074,76.08
22,5801,1,2074,76.08
22,5802,1,2074,76.07
22,5803,1,2074,76.08
22,5804,1,2074,76.08
22,5805,1,2076,76.08
22,5806,1,2074,76.08
22,5807,1,2076,76.07
22,5808,1,2076,76.07
22,5809,1,2074,76.06
22,5810,1,2076,76.06
22,5811,1,2074,76.06
22,5812,1,2076,76.07
22,5813,1,2076,76.07
22,5814,1,2074,76.05
22,5815,1,2076,76.06
22,5816,1,2076,76.07
22,5817,1,2076,76.06
22,5818,1,2076,76.06
22,5819,1,2074,76.05
22,5820,1,2076,76.06
22,5821,1,2074,76.05
22,5822,1,2074,76.05
22,5823,1,2074,76.06
22,5824,1,2076,76.04
22,5825,1,2076,76.04
22,5826,1,2076,76.06
22,5827,1,2074,76.04
22,5828,1,2076,76.05
22,5829,1,2076,76.05
22,5830,1,2074,76.05
22,5831,1,2076,76.05
22,5832,1,2076,76.05
22,5833,1,2074,76.05
22,5834,1,2074,76.04
22,5835,1,2076,76.04
22,5836,1,2074,76.05
22,5837,1,2074,76.05
22,5838,1,2076,76.04
22,5839,1,2076,76.04
22,5840,1,2076,76.04
22,5841,1,2074,76.05
22,5842,1,2076,76.04
22,5843,1,2076,76.03
22,5844,1,2076,76.04
22,5845,1,2078,76.03
22,5846,1,2074,76.04
22,5847,1,2074,76.03
22,5848,1,2078,76.04
22,5849,1,2078,76.03
22,5850,1,2076,76.01
22,5851,1,2076,76.03
22,5852,1,2074,76.03
22,5853,1,2074,76.02
22,5854,1,2078,76.02
22,5855,1,2078,76.02
22,5856,1,2076,76.02
22,5857,1,2076,76.02
22,5858,1,2076,76.03
22,5859,1,2076,76.03
22,5860,1,2076,76.03
22,5861,1,2076,76.02
22,5862,1,2076,76.02
22,5863,1,2076,76.02
22,5864,1,2078,76.01
22,5865,1,2076,76.01
22,5866,1,2076,76.01
22,5867,1,2078,76.02
22,5868,1,2076,76.02
22,5869,1,2074,76.00
22,5870,1,2076,76.01
22,5871,1,2076,76.02
22,5872,1,2078,76.02
22,5873,1,2078,76.01
22,5874,1,2076,75.99
22,5875,1,2076,76.01
22,5876,1,2078,76.01
22,5877,1,2078,76.00
22,5878,1,2076,76.00
22,5879,1,2076,76.00
22,5880,1,2076,76.00
22,5881,1,2076,76.01
22,5882,1,2078,76.00
22,5883,1,2076,75.99
22,5884,1,2078,76.00
22,5885,1,2078,75.99
22,5886,1,2076,75.99
22,5887,1,2076,76.00
22,5888,1,2078,75.98
22,5889,1,2078,75.99
22,5890,1,2076,75.98
22,5891,1,2076,75.99
22,5892,1,2078,75.98
22,5893,1,2076,76.00
22,5894,1,2076,75.99
22,5895,1,2078,75.99
22,5896,1,2076,75.99
22,5897,1,2076,75.98
22,5898,1,2076,75.96
22,5899,1,2076,75.98
22,5900,1,2076,75.98
22,5901,1,2078,75.99
22,5902,1,2076,75.98
22,5903,1,2078,75.97
22,5904,1,2076,75.98
22,5905,1,2078,75.97
22,5906,1,2076,75.98
22,5907,1,2076,75.96
22,5908,1,2076,75.96
22,5909,1,2078,75.97
22,5910,1,2078,75.97
22,5911,1,2078,75.97
22,5912,1,2078,75.97
22,5913,1,2078,75.97
22,5914,1,2078,75.94
22,5915,1,2078,75.97
22,5916,1,2078,75.96
22,5917,1,2078,75.98
22,5918,1,2078,75.95
22,5919,1,2078,75.96
22,5920,1,2078,75.95
22,5921,1,2078,75.95
22,5922,1,2080,75.94
22,5923,1,2080,75.94
22,5924,1,2076,75.96
22,5925,1,2078,75.95
22,5926,1,2078,75.94
22,5927,1,2078,75.94
22,5928,1,2076,75.95
22,5929,1,2078,75.96
22,5930,1,2076,75.95
22,5931,1,2078,75.94
22,5932,1,2078,75.94
22,5933,1,2076,75.95
22,5934,1,2078,75.96
22,5935,1,2076,75.95
22,5936,1,2076,75.95
22,5937,1,2076,75.94
22,5938,1,2078,75.94
22,5939,1,2078,75.92
22,5940,1,2078,75.93
22,5941,1,2080,75.94
22,5942,1,2078,75.94
22,5943,1,2080,75.93
22,5944,1,2078,75.94
22,5945,1,2078,75.94
22,5946,1,2078,75.92
22,5947,1,2076,75.93
22,5948,1,2078,75.94
22,5949,1,2078,75.93
22,5950,1,2078,75.92
22,5951,1,2078,75.93
22,5952,1,2078,75.93
22,5953,1,2078,75.93
22,5954,1,2080,75.92
22,5955,1,2078,75.91
22,5956,1,2078,75.92
22,5957,1,2078,75.93
22,5958,1,2078,75.94
22,5959,1,2078,75.93
22,5960,1,2078,75.92
22,5961,1,2078,75.93
22,5962,1,2078,75.92
22,5963,1,2078,75.92
22,5964,1,2078,75.93
22,5965,1,2078,75.92
22,5966,1,2078,75.92
22,5967,1,2078,75.92
22,5968,1,2078,75.91
22,5969,1,2080,75.92
22,5970,1,2080,75.90
22,5971,1,2078,75.92
22,5972,1,2078,75.93
22,5973,1,2076,75.91
22,5974,1,2080,75.91
22,5975,1,2078,75.91
22,5976,1,2078,75.90
22,5977,1,2080,75.91
22,5978,1,2078,75.91
22,5979,1,2080,75.91
22,5980,1,2078,75.90
22,5981,1,2078,75.91
22,5982,1,2078,75.91
22,5983,1,2078,75.89
22,5984,1,2080,75.90
22,5985,1,2078,75.90
22,5986,1,2078,75.90
22,5987,1,2078,75.90
22,5988,1,2080,75.90
22,5989,1,2078,75.89
22,5990,1,2078,75.90
22,5991,1,2080,75.90
22,5992,1,2080,75.88
22,5993,1,2080,75.89
22,5994,1,2080,75.89
22,5995,1,2078,75.90
22,5996,1,2080,75.89
22,5997,1,2078,75.89
22,5998,1,2080,75.88
22,5999,1,2080,75.89
22,6000,1,2078,75.90
22,6001,1,2080,75.89
22,6002,1,2080,75.89
22,6003,1,2080,75.89
22,6004,1,2078,75.88
22,6005,1,2080,75.89
22,6006,1,2078,75.90
22,6007,1,2080,75.89
22,6008,1,2080,75.88
22,6009,1,2078,75.89
22,6010,1,2078,75.88
22,6011,1,2080,75.88
22,6012,1,2076,75.87
22,6013,1,2080,75.88
22,6014,1,2078,75.88
22,6015,1,2078,75.88
22,6016,1,2078,75.88
22,6017,1,2080,75.87
22,6018,1,2080,75.88
22,6019,1,2080,75.86
22,6020,1,2080,75.87
22,6021,1,2078,75.87
22,6022,1,2080,75.87
22,6023,1,2078,75.86
22,6024,1,2078,75.87
22,6025,1,2080,75.87
22,6026,1,2080,75.87
22,6027,1,2078,75.87
22,6028,1,2078,75.86
22,6029,1,2080,75.87
22,6030,1,2080,75.88
22,6031,1,2078,75.86
22,6032,1,2078,75.86
22,6033,1,2080,75.87
22,6034,1,2080,75.86
22,6035,1,2080,75.85
22,6036,1,2082,75.87
22,6037,1,2080,75.86
22,6038,1,2082,75.85
22,6039,1,2080,75.85
22,6040,1,2080,75.86
22,6041,1,2080,75.86
22,6042,1,2080,75.84
22,6043,1,2082,75.84
22,6044,1,2082,75.86
22,6045,1,2082,75.85
22,6046,1,2078,75.85
22,6047,1,2080,75.84
22,6048,1,2080,75.85
22,6049,1,2082,75.84
22,6050,1,2080,75.84
22,6051,1,2080,75.85
22,6052,1,2080,75.84
22,6053,1,2080,75.86
22,6054,1,2078,75.86
22,6055,1,2080,75.85
22,6056,1,2078,75.85
22,6057,1,2078,75.85
22,6058,1,2080,75.84
